step,sps,episodes,gc/actor_loss,gc/alpha,gc/q_loss,gc/reward_mean
598000,33.9,1993,-1.6856889090240001,0.0014635516493581235,0.08336554396897554,0.025902872008271516
600000,34.0,1999,-1.689529575765133,0.0014881399495061487,0.08520591460354626,0.02605598117923364
602000,34.0,2006,-1.707859084635973,0.0014869890041300095,0.08655586797557771,0.02635439816582948
604000,34.0,2013,-1.7348876197040082,0.0015402208340237848,0.0884616572149098,0.02695346584171057
606000,34.0,2019,-1.7187553834319114,0.001523515617416706,0.08720983087457716,0.02666752716549672
608000,34.0,2026,-1.7456542793810368,0.001518190269882325,0.09229753707535565,0.026650830254890026
610000,34.1,2033,-1.718306383728981,0.001541789690265432,0.08976300402358174,0.02637297244556248
612000,34.1,2039,-1.7081113471090794,0.0015618022131966428,0.09313180276006461,0.026583123858552427
614000,34.1,2046,-1.683407371610403,0.0014653602493926883,0.09139959809370339,0.026789262189529837
616000,34.1,2053,-1.6695318067371845,0.0015650957664474845,0.09564245189726353,0.027088507034350187
618000,34.2,2059,-1.6434137296080589,0.0015528893016744404,0.09386531320214271,0.027316678632050753
620000,34.2,2066,-1.6382310973703862,0.00156030105415266,0.09273183374851943,0.02672761738207191
622000,34.2,2073,-1.6088418107628821,0.0015874402391491459,0.09243635746277869,0.026661586692091076
624000,34.2,2079,-1.5790208357870579,0.0015860818225773984,0.09367940777726472,0.026685641043353827
626000,34.3,2086,-1.5487873346805572,0.0015489609019714407,0.08896903058514,0.02628273169323802
628000,34.3,2093,-1.5441725381612779,0.001588744707289152,0.09333129596337676,0.026299210814526304
630000,34.3,2099,-1.5090282571315765,0.0015207339733606204,0.08601298691146075,0.025827004856429994
632000,34.3,2106,-1.4948218241333961,0.0015523159281001426,0.08516969988122583,0.0255319329155609
634000,34.4,2113,-1.5392770203649997,0.0015268001100630499,0.08776369396224618,0.025793377411551775
636000,34.4,2119,-1.5143392379581928,0.0014179726352449506,0.08752248837798834,0.025762742597144096
638000,34.4,2126,-1.515477583348751,0.0014336849977262319,0.08664092080853879,0.025878484691260382
640000,34.4,2133,-1.52631603500247,0.0013717966336407698,0.0875698949098587,0.025988162624184043
642000,34.4,2139,-1.5186643411666154,0.0013374531184090301,0.08384646252542734,0.02600739304861054
644000,34.5,2146,-1.5022725337743759,0.0013249189467169345,0.08814723399095237,0.026099356382153927
646000,34.5,2153,-1.528999838411808,0.0012763865353772417,0.08810482738912105,0.026118604864459483
648000,34.5,2159,-1.5282035252153874,0.0012894616478006356,0.08676339541189372,0.026321874686982483
650000,34.5,2166,-1.528117642521858,0.0013139056653017178,0.09114744050428271,0.026326179927913473
652000,34.6,2173,-1.5639716254472733,0.0013554077453445644,0.09027098949439824,0.026708890138659628
654000,34.6,2179,-1.5344552592635154,0.0013011158221052027,0.08971556615456938,0.026218553100712597
656000,34.6,2186,-1.5174537401497363,0.0012086798544041813,0.08872992702201009,0.02592926948983222
658000,34.6,2193,-1.5128398157060146,0.0012518437758553772,0.08822522760741412,0.026022858490468936
660000,34.6,2199,-1.5537512584328652,0.0013230080172070302,0.0909733970593661,0.026407703048549593
662000,34.7,2206,-1.5295109037160874,0.0013137992880074307,0.09096650554984807,0.02609488989622332
664000,34.7,2213,-1.5320041120946408,0.0013171508607338182,0.09482427482120692,0.026208072303794325
666000,34.7,2219,-1.516965162873268,0.001319595527718775,0.08953912750259042,0.02629913900094107
668000,34.7,2226,-1.502979984909296,0.0011791951662744396,0.08922167826257646,0.025985758877359332
670000,34.7,2233,-1.552403314203024,0.0012121287801419385,0.08695482270792126,0.026228733321651817
672000,34.8,2239,-1.5944890383183956,0.0011776138014392926,0.08873549129627645,0.026498012330848725
674000,34.8,2246,-1.5872956578731536,0.001215803373605013,0.08680434560775757,0.026459031829144806
676000,34.8,2253,-1.6015805350244046,0.0012442052155383861,0.08465131414495408,0.02637294090120122
678000,34.8,2259,-1.5829832166731357,0.001312641832861118,0.08355274414084851,0.025916619890602306
680000,34.8,2266,-1.6024001319408416,0.0013450589700369163,0.08223605951853097,0.02601635112822987
682000,34.9,2273,-1.6069681390821933,0.0013682226260425523,0.08164325500838458,0.02577874588454142
684000,34.9,2279,-1.6648750276267528,0.0013372336952015757,0.08498452907241881,0.026018068744800983
686000,34.9,2286,-1.7054259454011917,0.001395130475924816,0.08242579149082303,0.026441692124586552
688000,34.9,2293,-1.699109240949154,0.0013738685412681662,0.08347561926208437,0.025743878279114143
690000,34.9,2299,-1.723149679094553,0.0013986362087889575,0.08476568836532533,0.025752276898594575
692000,35.0,2306,-1.7386259550750256,0.0013979176817229017,0.0851637291237712,0.025930241023306735
694000,35.0,2313,-1.7683043017685414,0.0013598999280366115,0.08210941707529128,0.025785046059638262
696000,35.0,2319,-1.823289295554161,0.0014450422322843223,0.08429073155857622,0.025883918359410018
698000,35.0,2326,-1.8640594259500503,0.0013796601927606388,0.08445230217650533,0.025977035569492726
700000,35.0,2333,-1.8976383500993252,0.001354671324370429,0.08455278808437287,0.02566135015687905
702000,35.1,2339,-1.9364938977658748,0.001435908156738151,0.08408788475766778,0.025583296325756236
704000,35.1,2346,-1.9294860616326333,0.0014255296948831528,0.08463322721794247,0.025211560260504483
706000,35.1,2353,-1.9713855702579022,0.0014507338250987231,0.08411390841938556,0.02523933121585287
708000,35.1,2359,-1.9372175778150558,0.001449724327365402,0.08260383637994528,0.025055443642893808
710000,35.1,2366,-1.916227977246046,0.0013591915089637041,0.08285238574817777,0.024238622117321938
712000,35.1,2373,-1.9534247916936875,0.0013589470594306476,0.08617075048014522,0.02444280739291571
714000,35.2,2379,-1.9613196714520453,0.001346003252256196,0.08517522624880075,0.024598840196151286
716000,35.2,2386,-2.0347111582159996,0.0013430290020769462,0.09018160245008766,0.025065871791448445
718000,35.2,2393,-2.040800258934498,0.0013625630757305772,0.0888299540327862,0.024957660450134426
720000,35.2,2399,-2.0216847756803036,0.0013682793499319814,0.08847126093506813,0.024570426736027003
722000,35.2,2406,-2.035827603697777,0.0013374128353316338,0.08369204706139863,0.024726012576371432
724000,35.2,2413,-2.0517210881114005,0.0013276725048199296,0.0849554105680436,0.024440665313508362
726000,35.3,2419,-2.0154016221761704,0.0012819626065320336,0.08484513009339571,0.02402974388911389
728000,35.3,2426,-2.0240060543417933,0.0013103954563266598,0.08419430022500456,0.023905938386684283
730000,35.3,2433,-2.0437574352622034,0.0013355144857778215,0.08583321169763804,0.024082225962309165
732000,35.3,2439,-2.0668988498747347,0.0014344668396515771,0.0853613834194839,0.024035864742239937
734000,35.3,2446,-2.073685936331749,0.0014297200253349728,0.08915017541870475,0.02394048016704619
736000,35.3,2453,-2.0564945864081383,0.0013978818339528516,0.08478263382986188,0.023820558888372034
738000,35.4,2459,-2.0231240909695627,0.0013688350993325002,0.08838238641247154,0.023912447516806424
740000,35.4,2466,-1.9951596821844577,0.0012858237509499305,0.08472905945219099,0.023844584616599603
742000,35.4,2473,-1.9689890146255493,0.0013356503539253026,0.08588545624166727,0.02369400944910012
744000,35.4,2479,-1.9375293358266354,0.0013248771086218766,0.08464670387282967,0.023662747810129076
746000,35.4,2486,-1.8552133234143258,0.0013253318615606986,0.08225862502679229,0.0231006076564081
748000,35.4,2493,-1.8167370691597462,0.0012504646331071853,0.08218523334339262,0.023061751501169056
750000,35.5,2499,-1.7880054680407047,0.001221359478717204,0.0813775681424886,0.022570241174427793
752000,35.5,2506,-1.7726134538650513,0.001247001489449758,0.07958010160177946,0.022821603011339904
754000,35.5,2513,-1.772012711316347,0.0012383154183626176,0.08040102156251669,0.022834639706416054
756000,35.5,2519,-1.7855144118070603,0.0013320381685043685,0.08493533980660141,0.022465023887110875
758000,35.5,2526,-1.7806684740781784,0.0014092174023971893,0.08389914809912444,0.022797768682939933
760000,35.5,2533,-1.7763277817964553,0.0013793289344757795,0.08333827215060592,0.02303298124903813
762000,35.6,2539,-1.807217468649149,0.0013268474445794708,0.0839975578635931,0.022969508512876928
764000,35.6,2546,-1.7799602800607681,0.0013338553351932205,0.07996340501122176,0.022701386040542275
766000,35.6,2553,-1.7329893126785756,0.0013386416468420066,0.08284881646931172,0.022514140316750853
768000,35.6,2559,-1.705212442368269,0.0013806647980236448,0.08174240390211343,0.02245905323547777
770000,35.6,2566,-1.665976986885071,0.0012714547957293689,0.08153575610369444,0.022401192459859887
772000,35.6,2573,-1.6751701474487781,0.0012318514417856933,0.07986343973502517,0.02250338870147243
774000,35.7,2579,-1.7149109658002852,0.0012905156069318764,0.0812964093890041,0.023010518337367104
776000,35.7,2586,-1.6943783068060876,0.0013793399821734056,0.08634782039560378,0.022564511633478106
778000,35.7,2593,-1.7026440078616143,0.0013852483382215724,0.08159582496620715,0.022648526342702098
780000,35.7,2599,-1.634712989360094,0.0013450687828590162,0.08091345250047743,0.0225415451657027
782000,35.7,2606,-1.6646746253073215,0.0013842543235514312,0.07959777434542775,0.0227497073719278
784000,35.7,2613,-1.6345772039592266,0.0012936218507820741,0.07865594449080526,0.022525717040756718
786000,35.8,2619,-1.5986269045770167,0.0012546472591347993,0.08194810763560235,0.022387478639604524
788000,35.8,2626,-1.5954540857374668,0.0012444833709741943,0.08004282340407372,0.02219860787759535
790000,35.8,2633,-1.6084705738425256,0.0013274754515150563,0.08427978163212538,0.02216172918328084
792000,35.8,2639,-1.5899500707685947,0.0013386317586991936,0.08243220762908458,0.02206577513599768
794000,35.8,2646,-1.587021908581257,0.0013799869815120473,0.08474538126215339,0.022239160439465194
796000,35.8,2653,-1.5676401141881944,0.0013915686013060622,0.08383441826701164,0.022336465216940268
798000,35.9,2659,-1.56033529818058,0.00138864098477643,0.08024625296890736,0.022113936038687824
800000,35.9,2666,-1.5334990471601486,0.001391041309456341,0.07776096113398671,0.02224351603281684
